State,Term,Lag,Correlation,P-Value,N
Alabama,Influenza A virus,lag_0w,0.6077022320626615,5.277702050109761e-52,502
Alabama,Influenza A virus,lag_1w,0.6129834959654985,5.081215167986583e-53,501
Alabama,Influenza A virus,lag_2w,0.6150704184127391,2.303464230545747e-53,500
Alabama,Influenza A virus,lag_3w,0.6204679610235377,1.987624542333976e-54,499
Alabama,Influenza A virus,lag_4w,0.6135180651599422,7.955575640006263e-53,498
Alabama,Influenza A virus,lag_5w,0.5795439347481484,6.267189748157619e-46,497
Alabama,Influenza A virus,lag_6w,0.5303942452207102,2.4695763337107156e-37,496
Alabama,Influenza A virus,lag_7w,0.46598066363555735,4.755854173802941e-28,495
Alabama,Flu,lag_0w,0.03619683242178246,0.4183734282454142,502
Alabama,Flu,lag_1w,0.06299443019588988,0.15916579804272302,501
Alabama,Flu,lag_2w,0.09532005363290574,0.03309403691635929,500
Alabama,Flu,lag_3w,0.1356211446207363,0.002397494048528025,499
Alabama,Flu,lag_4w,0.1664228721004978,0.00019102959375490026,498
Alabama,Flu,lag_5w,0.20135024304561316,6.0706890938065485e-06,497
Alabama,Flu,lag_6w,0.23786742729944588,8.260954951113644e-08,496
Alabama,Flu,lag_7w,0.26079317205013175,3.86572833878288e-09,495
Alabama,Influenza,lag_0w,0.08290478293962605,0.06344260061678622,502
Alabama,Influenza,lag_1w,0.11461964440479823,0.01024071785907901,501
Alabama,Influenza,lag_2w,0.1479357745619651,0.0009068439445631824,500
Alabama,Influenza,lag_3w,0.18843795964904128,2.2668422271133483e-05,499
Alabama,Influenza,lag_4w,0.22218510354822268,5.48439653131797e-07,498
Alabama,Influenza,lag_5w,0.259983891130544,4.033488862371485e-09,497
Alabama,Influenza,lag_6w,0.29877824613824955,1.0975318972893606e-11,496
Alabama,Influenza,lag_7w,0.3206900185119467,2.6549030993073995e-13,495
Alabama,Type A influenza,lag_0w,0.07706110989785014,0.08455576406858206,502
Alabama,Type A influenza,lag_1w,0.08886016151856556,0.04681994352731375,501
Alabama,Type A influenza,lag_2w,0.11447345570114276,0.010415414780859826,500
Alabama,Type A influenza,lag_3w,0.13766267370431665,0.002055282580493794,499
Alabama,Type A influenza,lag_4w,0.14668671531320465,0.0010270967028032328,498
Alabama,Type A influenza,lag_5w,0.15554151669990057,0.0005013477750776037,497
Alabama,Type A influenza,lag_6w,0.159354115635368,0.00036688906324992935,496
Alabama,Type A influenza,lag_7w,0.1746768312220696,9.361833569031254e-05,495
Alaska,Influenza A virus,lag_0w,0.40199073730860035,6.4107251039590775e-21,502
Alaska,Influenza A virus,lag_1w,0.3947651239637464,3.933704041732521e-20,501
Alaska,Influenza A virus,lag_2w,0.3873210465661159,2.4172457592840284e-19,500
Alaska,Influenza A virus,lag_3w,0.3708461965266285,1.0275988696656713e-17,499
Alaska,Influenza A virus,lag_4w,0.3402174216513385,5.843487172019166e-15,498
Alaska,Influenza A virus,lag_5w,0.289729908185634,4.561735168320487e-11,497
Alaska,Influenza A virus,lag_6w,0.254495084501785,9.00432589820729e-09,496
Alaska,Influenza A virus,lag_7w,0.23060147941750495,2.1294464120345506e-07,495
Alaska,Flu,lag_0w,0.27632819683491033,2.9985789214636313e-10,502
Alaska,Flu,lag_1w,0.2723948416849042,5.667821345545657e-10,501
Alaska,Flu,lag_2w,0.27102101288648006,7.241531884763143e-10,500
Alaska,Flu,lag_3w,0.2567924502389751,5.891974416419763e-09,499
Alaska,Flu,lag_4w,0.25179492097922607,1.219657495221868e-08,498
Alaska,Flu,lag_5w,0.2333575038296566,1.4243689737883722e-07,497
Alaska,Flu,lag_6w,0.22013707467059143,7.376471981057559e-07,496
Alaska,Flu,lag_7w,0.19661177198156943,1.0512343183755087e-05,495
Alaska,Influenza,lag_0w,0.3168832845600128,3.584717459759938e-13,502
Alaska,Influenza,lag_1w,0.32062852080440135,1.9273446225330422e-13,501
Alaska,Influenza,lag_2w,0.3231158903140625,1.295779578020289e-13,500
Alaska,Influenza,lag_3w,0.31710109886341453,4.053207899163773e-13,499
Alaska,Influenza,lag_4w,0.31653264627412975,4.732677200515611e-13,498
Alaska,Influenza,lag_5w,0.2991243220951195,9.880608794741915e-12,497
Alaska,Influenza,lag_6w,0.2866020458561564,7.834034074009407e-11,496
Alaska,Influenza,lag_7w,0.26733491595898606,1.5116097881414635e-09,495
Alaska,Type A influenza,lag_0w,0.2677176794129991,1.0946406355063504e-09,502
Alaska,Type A influenza,lag_1w,0.26979350263466906,8.362416401675344e-10,501
Alaska,Type A influenza,lag_2w,0.2619683588427232,2.7259365982955753e-09,500
Alaska,Type A influenza,lag_3w,0.2537793690900609,8.968314933068243e-09,499
Alaska,Type A influenza,lag_4w,0.2417086348655878,4.719099972636062e-08,498
Alaska,Type A influenza,lag_5w,0.22936787914648843,2.345770796027186e-07,497
Alaska,Type A influenza,lag_6w,0.21651787422281654,1.1286124832520244e-06,496
Alaska,Type A influenza,lag_7w,0.1905516463452051,1.9727258932736464e-05,495
Arizona,Influenza A virus,lag_0w,0.5976290913052766,6.308065338552219e-50,502
Arizona,Influenza A virus,lag_1w,0.6166062789388622,8.461592471808767e-54,501
Arizona,Influenza A virus,lag_2w,0.6188271884302348,3.551635529038645e-54,500
Arizona,Influenza A virus,lag_3w,0.61950860813547,3.217671441316907e-54,499
Arizona,Influenza A virus,lag_4w,0.6050375817708711,4.7518579064279905e-51,498
Arizona,Influenza A virus,lag_5w,0.5459475830661212,5.952099622426033e-40,497
Arizona,Influenza A virus,lag_6w,0.5129302673318514,1.2378354661775313e-34,496
Arizona,Influenza A virus,lag_7w,0.46356398062080917,9.687133308590811e-28,495
Arizona,Flu,lag_0w,0.018473393530771133,0.6796752012696066,502
Arizona,Flu,lag_1w,0.02572011561104795,0.5657302312604524,501
Arizona,Flu,lag_2w,0.031106254511710688,0.4876922116900251,500
Arizona,Flu,lag_3w,0.03493119586486264,0.436224505375631,499
Arizona,Flu,lag_4w,0.041686880334573746,0.3532277736235176,498
Arizona,Flu,lag_5w,0.0491562561174523,0.27405729072693896,497
Arizona,Flu,lag_6w,0.059563004866439936,0.18538344973513146,496
Arizona,Flu,lag_7w,0.0716285686816158,0.11146314535029163,495
Arizona,Influenza,lag_0w,0.06530882332384505,0.14396605905324533,502
Arizona,Influenza,lag_1w,0.07512708599954775,0.0930067714561382,501
Arizona,Influenza,lag_2w,0.08196664449591783,0.06705204030902522,500
Arizona,Influenza,lag_3w,0.09180123047012133,0.04037697866320183,499
Arizona,Influenza,lag_4w,0.10427767103850427,0.01993588600270749,498
Arizona,Influenza,lag_5w,0.11206357709058876,0.012423640556965695,497
Arizona,Influenza,lag_6w,0.12913296316394857,0.003967406080224649,496
Arizona,Influenza,lag_7w,0.1398493957556887,0.0018151113085532493,495
Arizona,Type A influenza,lag_0w,0.04786924163967307,0.2844089436481267,502
Arizona,Type A influenza,lag_1w,0.0584812362516275,0.19126834857553598,501
Arizona,Type A influenza,lag_2w,0.07211951949117285,0.10724443312688249,500
Arizona,Type A influenza,lag_3w,0.08737200062139544,0.05110709540419345,499
Arizona,Type A influenza,lag_4w,0.08009184821277959,0.07414770493549813,498
Arizona,Type A influenza,lag_5w,0.07471556372034088,0.09615176334058521,497
Arizona,Type A influenza,lag_6w,0.07799855773169598,0.08267493186189899,496
Arizona,Type A influenza,lag_7w,0.08620798676842001,0.0552726131889082,495
Arkansas,Influenza A virus,lag_0w,0.5774098322641199,5.688840753972074e-46,502
Arkansas,Influenza A virus,lag_1w,0.5489918613625837,8.858936198303793e-41,501
Arkansas,Influenza A virus,lag_2w,0.5236636386449685,1.4848834183566504e-36,500
Arkansas,Influenza A virus,lag_3w,0.4935539391400996,5.344942186776863e-32,499
Arkansas,Influenza A virus,lag_4w,0.46110759831158754,1.382619144287658e-27,498
Arkansas,Influenza A virus,lag_5w,0.41208201825428925,8.540575128815045e-22,497
Arkansas,Influenza A virus,lag_6w,0.3600653020331702,1.2518494140046944e-16,496
Arkansas,Influenza A virus,lag_7w,0.30011787753428476,9.224281870207355e-12,495
Arkansas,Flu,lag_0w,0.04363128837445739,0.3292616222098611,502
Arkansas,Flu,lag_1w,0.06032478632419687,0.17762407642838665,501
Arkansas,Flu,lag_2w,0.08793086991939861,0.0494049171016637,500
Arkansas,Flu,lag_3w,0.12297547992258669,0.005948220899290687,499
Arkansas,Flu,lag_4w,0.16293167993188287,0.0002609579101812876,498
Arkansas,Flu,lag_5w,0.18635764478031688,2.9050831964392826e-05,497
Arkansas,Flu,lag_6w,0.2080579539015227,2.965202720179428e-06,496
Arkansas,Flu,lag_7w,0.19325477667951774,1.4934062376126021e-05,495
Arkansas,Influenza,lag_0w,0.09381909984322166,0.035601734468214755,502
Arkansas,Influenza,lag_1w,0.10861046394635382,0.015009183942010371,501
Arkansas,Influenza,lag_2w,0.13912751927285594,0.0018184922347838583,500
Arkansas,Influenza,lag_3w,0.17404582889768036,9.30613983499792e-05,499
Arkansas,Influenza,lag_4w,0.2187971334725068,8.212475876598934e-07,498
Arkansas,Influenza,lag_5w,0.2378665259548402,8.01714438562917e-08,497
Arkansas,Influenza,lag_6w,0.2644899927774281,2.197761275031741e-09,496
Arkansas,Influenza,lag_7w,0.24885638605478064,2.0090440640044278e-08,495
Arkansas,Type A influenza,lag_0w,0.07041889681257701,0.11507560048475707,502
Arkansas,Type A influenza,lag_1w,0.0979591024718515,0.028349205271812068,501
Arkansas,Type A influenza,lag_2w,0.1193653524965626,0.007540759706121916,500
Arkansas,Type A influenza,lag_3w,0.11335156819395313,0.01127998342210698,499
Arkansas,Type A influenza,lag_4w,0.12081506586832122,0.006950284380034299,498
Arkansas,Type A influenza,lag_5w,0.12220868820116927,0.006375240498391677,497
Arkansas,Type A influenza,lag_6w,0.12023075341418105,0.007348145704539192,496
Arkansas,Type A influenza,lag_7w,0.10983280478339078,0.014491310070831022,495
California,Influenza A virus,lag_0w,0.6460261597629664,1.2381219034954006e-60,502
California,Influenza A virus,lag_1w,0.6562485256644466,5.003787056087075e-63,501
California,Influenza A virus,lag_2w,0.6557261268164264,8.963758832411683e-63,500
California,Influenza A virus,lag_3w,0.6442068686747884,7.604543541687094e-60,499
California,Influenza A virus,lag_4w,0.621717123995745,1.353246278368372e-54,498
California,Influenza A virus,lag_5w,0.5650594349762095,2.8725393597779313e-43,497
California,Influenza A virus,lag_6w,0.4925992204395545,1.1101302047111522e-31,496
California,Influenza A virus,lag_7w,0.4132663928489301,7.688248212808634e-22,495
California,Flu,lag_0w,0.11678806124796079,0.008815611027813992,502
California,Flu,lag_1w,0.13576945511606375,0.0023232943343259108,501
California,Flu,lag_2w,0.16302277480217742,0.00025153329964161774,500
California,Flu,lag_3w,0.18858615917270102,2.2328443590380018e-05,499
California,Flu,lag_4w,0.21335675209148863,1.5496927489644547e-06,498
California,Flu,lag_5w,0.2229793347605193,5.118040411270304e-07,497
California,Flu,lag_6w,0.22576243194657653,3.754015156092219e-07,496
California,Flu,lag_7w,0.22992518420194877,2.3156232128386943e-07,495
California,Influenza,lag_0w,0.156588322299291,0.00042924649677573566,502
California,Influenza,lag_1w,0.18204604742868044,4.151836024803338e-05,501
California,Influenza,lag_2w,0.21037224175705593,2.079913122541747e-06,500
California,Influenza,lag_3w,0.24124305268963117,4.863303003390155e-08,499
California,Influenza,lag_4w,0.27259333161885213,6.194453109378027e-10,498
California,Influenza,lag_5w,0.28171861539517673,1.6091788543627076e-10,497
California,Influenza,lag_6w,0.28736587973258604,6.944332186225332e-11,496
California,Influenza,lag_7w,0.2920382740566938,3.44904331582265e-11,495
California,Type A influenza,lag_0w,0.10004237182185055,0.024992206456601416,502
California,Type A influenza,lag_1w,0.1254054873149582,0.004938037938911248,501
California,Type A influenza,lag_2w,0.14964394857237578,0.0007888303045187752,500
California,Type A influenza,lag_3w,0.15751338043689433,0.00041269601479753965,499
California,Type A influenza,lag_4w,0.15088207069464743,0.0007302366459505249,498
California,Type A influenza,lag_5w,0.13827204203576254,0.0020038639650247496,497
California,Type A influenza,lag_6w,0.13666918391795477,0.0022852717310780316,496
California,Type A influenza,lag_7w,0.1331019006326252,0.0030066668616341194,495
Colorado,Influenza A virus,lag_0w,0.5524238319136064,1.8937874232474158e-41,502
Colorado,Influenza A virus,lag_1w,0.5371181198188477,8.684743727427205e-39,501
Colorado,Influenza A virus,lag_2w,0.5166061413630503,1.8446091227488142e-35,500
Colorado,Influenza A virus,lag_3w,0.4985139368983827,1.0454589899481785e-32,499
Colorado,Influenza A virus,lag_4w,0.4640613719841211,5.801232228225405e-28,498
Colorado,Influenza A virus,lag_5w,0.3924105688702436,9.592649717686286e-20,497
Colorado,Influenza A virus,lag_6w,0.32256094324275575,1.7932034768271913e-13,496
Colorado,Influenza A virus,lag_7w,0.25006776375598594,1.7061020796460004e-08,495
Colorado,Flu,lag_0w,-0.016807934459250374,0.7071581480464131,502
Colorado,Flu,lag_1w,-0.0023805783522718865,0.957611172929536,501
Colorado,Flu,lag_2w,0.00968463205910397,0.828973708159301,500
Colorado,Flu,lag_3w,0.0213027058984257,0.6349816765076358,499
Colorado,Flu,lag_4w,0.03134572031809653,0.48522592798589237,498
Colorado,Flu,lag_5w,0.03809986015454841,0.39668967417700773,497
Colorado,Flu,lag_6w,0.051732696375775385,0.2501417873069761,496
Colorado,Flu,lag_7w,0.04402261456054554,0.32835184252709515,495
Colorado,Influenza,lag_0w,0.03769518848014622,0.3993580673593475,502
Colorado,Influenza,lag_1w,0.052880788160803924,0.23740317911095937,501
Colorado,Influenza,lag_2w,0.06358066090204641,0.1557285233686662,500
Colorado,Influenza,lag_3w,0.08004374538241738,0.07403049525375895,499
Colorado,Influenza,lag_4w,0.09658541253073465,0.031160595521506115,498
Colorado,Influenza,lag_5w,0.10165264302810492,0.02342934814836816,497
Colorado,Influenza,lag_6w,0.10697079228570103,0.01716364270512905,496
Colorado,Influenza,lag_7w,0.09900187496247148,0.02763020419445945,495
Colorado,Type A influenza,lag_0w,0.025721058232915206,0.5653264823867631,502
Colorado,Type A influenza,lag_1w,0.04175791860381336,0.3509537564408879,501
Colorado,Type A influenza,lag_2w,0.056624954991723736,0.20622365322878547,500
Colorado,Type A influenza,lag_3w,0.0733165679467958,0.10186829382076287,499
Colorado,Type A influenza,lag_4w,0.06854659351352078,0.1266036653119789,498
Colorado,Type A influenza,lag_5w,0.0652384588529087,0.14642414679724164,497
Colorado,Type A influenza,lag_6w,0.06567100811812668,0.14416658155907236,496
Colorado,Type A influenza,lag_7w,0.05586014764597704,0.21474001803548917,495
Connecticut,Influenza A virus,lag_0w,0.6424627427208522,8.858811937838048e-60,502
Connecticut,Influenza A virus,lag_1w,0.608822192154663,3.871196683361891e-52,501
Connecticut,Influenza A virus,lag_2w,0.5612790854142705,7.649115671626115e-43,500
Connecticut,Influenza A virus,lag_3w,0.5067420424622391,6.574383760579248e-34,499
Connecticut,Influenza A virus,lag_4w,0.43621444800366327,1.5041355536353977e-24,498
Connecticut,Influenza A virus,lag_5w,0.34959233036893916,9.8488254982693e-16,497
Connecticut,Influenza A virus,lag_6w,0.26414759677998045,2.3088145464356347e-09,496
Connecticut,Influenza A virus,lag_7w,0.198115795843213,8.964749063559043e-06,495
Connecticut,Flu,lag_0w,0.1665256726182019,0.00017827361118225035,502
Connecticut,Flu,lag_1w,0.18784732620004493,2.318086844607175e-05,501
Connecticut,Flu,lag_2w,0.21039391890670947,2.074778803315472e-06,500
Connecticut,Flu,lag_3w,0.21847908073801894,8.313123213057813e-07,499
Connecticut,Flu,lag_4w,0.21720627638703416,9.904929679093622e-07,498
Connecticut,Flu,lag_5w,0.21439710905424947,1.4082693111932092e-06,497
Connecticut,Flu,lag_6w,0.19969820010293363,7.412471037321035e-06,496
Connecticut,Flu,lag_7w,0.1798227636929879,5.733146295485425e-05,495
Connecticut,Influenza,lag_0w,0.216911362015083,9.276540488663288e-07,502
Connecticut,Influenza,lag_1w,0.23703434367164383,7.917620186993883e-08,501
Connecticut,Influenza,lag_2w,0.2586903860294747,4.351895645029326e-09,500
Connecticut,Influenza,lag_3w,0.27082954480592175,7.747980217017709e-10,499
Connecticut,Influenza,lag_4w,0.2716852100445969,7.093742267508379e-10,498
Connecticut,Influenza,lag_5w,0.2707925354037997,8.42342871754648e-10,497
Connecticut,Influenza,lag_6w,0.25752856889547715,5.9058554220546165e-09,496
Connecticut,Influenza,lag_7w,0.2329758139990708,1.5833691068035628e-07,495
Connecticut,Type A influenza,lag_0w,0.14580637561001877,0.0010520479303392722,502
Connecticut,Type A influenza,lag_1w,0.15200117155931395,0.0006410982474524461,501
Connecticut,Type A influenza,lag_2w,0.16832030835896944,0.00015598108901960063,500
Connecticut,Type A influenza,lag_3w,0.17131377209733586,0.00012019450988000915,499
Connecticut,Type A influenza,lag_4w,0.16297251989067216,0.00026001678871177315,498
Connecticut,Type A influenza,lag_5w,0.15190741883019063,0.0006794032494440835,497
Connecticut,Type A influenza,lag_6w,0.14876360633917501,0.0008896771398910492,496
Connecticut,Type A influenza,lag_7w,0.13336090413346197,0.0029501864256024687,495
Delaware,Influenza A virus,lag_0w,0.6165168657585258,6.958574882897735e-54,502
Delaware,Influenza A virus,lag_1w,0.5774030970352514,6.995069470653346e-46,501
Delaware,Influenza A virus,lag_2w,0.5705628706112742,1.6024958080219282e-44,500
Delaware,Influenza A virus,lag_3w,0.5684061178019638,4.838726281002174e-44,499
Delaware,Influenza A virus,lag_4w,0.5479087901938863,2.3236827818060446e-40,498
Delaware,Influenza A virus,lag_5w,0.4663882959763548,3.29214508577454e-28,497
Delaware,Influenza A virus,lag_6w,0.3798205884203325,1.8121834051353896e-18,496
Delaware,Influenza A virus,lag_7w,0.2663540795930864,1.7429708135600037e-09,495
Delaware,Flu,lag_0w,0.13267499422049503,0.0028976027357889614,502
Delaware,Flu,lag_1w,0.14788225517604986,0.0008999918091631137,501
Delaware,Flu,lag_2w,0.20167298013976775,5.4924731563564196e-06,500
Delaware,Flu,lag_3w,0.2552858572048504,7.274131581263161e-09,499
Delaware,Flu,lag_4w,0.2789904227734095,2.350034120125849e-10,498
Delaware,Flu,lag_5w,0.3046045180917701,3.9439309323858624e-12,497
Delaware,Flu,lag_6w,0.3211884581512845,2.2969246406718335e-13,496
Delaware,Flu,lag_7w,0.28110784845211334,1.9240793663459416e-10,495
Delaware,Influenza,lag_0w,0.18580527720259413,2.799531924112185e-05,502
Delaware,Influenza,lag_1w,0.1994969261821731,6.811374181414759e-06,501
Delaware,Influenza,lag_2w,0.2493462681521878,1.5942669017706648e-08,500
Delaware,Influenza,lag_3w,0.3000163545038189,7.737963489495794e-12,499
Delaware,Influenza,lag_4w,0.31980304737745335,2.638866135141358e-13,498
Delaware,Influenza,lag_5w,0.35625579925202655,2.5582109185434736e-16,497
Delaware,Influenza,lag_6w,0.37858289322255984,2.383333333868094e-18,496
Delaware,Influenza,lag_7w,0.33099229997170854,4.042586421094672e-14,495
Delaware,Type A influenza,lag_0w,0.08241215478917523,0.06503606828496616,502
Delaware,Type A influenza,lag_1w,0.08393760107957467,0.06046342693800131,501
Delaware,Type A influenza,lag_2w,0.10000827775488372,0.025334422577632444,500
Delaware,Type A influenza,lag_3w,0.13134153281978314,0.0032892014153462147,499
Delaware,Type A influenza,lag_4w,0.13492518856004107,0.002551042916469584,498
Delaware,Type A influenza,lag_5w,0.13776147778178208,0.0020829678356321965,497
Delaware,Type A influenza,lag_6w,0.127791008034497,0.004364289981342314,496
Delaware,Type A influenza,lag_7w,0.09666121970554935,0.03154126443532532,495
District of Columbia,Influenza A virus,lag_0w,0.42758040917775997,9.912940031453222e-24,502
District of Columbia,Influenza A virus,lag_1w,0.402531131581944,6.149406604365487e-21,501
District of Columbia,Influenza A virus,lag_2w,0.3562242516761084,2.0944167283955593e-16,500
District of Columbia,Influenza A virus,lag_3w,0.3641747904920139,4.279028444762403e-17,499
District of Columbia,Influenza A virus,lag_4w,0.35277407731880955,4.856036302856389e-16,498
District of Columbia,Influenza A virus,lag_5w,0.2981421721366565,1.1624654888944429e-11,497
District of Columbia,Influenza A virus,lag_6w,0.2381362169233595,7.980334740415913e-08,496
District of Columbia,Influenza A virus,lag_7w,0.1785865015075103,6.458045192922743e-05,495
District of Columbia,Flu,lag_0w,-0.015035833875454676,0.7368238106511699,502
District of Columbia,Flu,lag_1w,-0.0005310724370925814,0.990539450377912,501
District of Columbia,Flu,lag_2w,0.02077866880035747,0.6429971981831049,500
District of Columbia,Flu,lag_3w,0.061805618633447586,0.16805249404781736,499
District of Columbia,Flu,lag_4w,0.07640925254684934,0.0885029230950197,498
District of Columbia,Flu,lag_5w,0.06926173511423153,0.12306131393018425,497
District of Columbia,Flu,lag_6w,0.07457385247711264,0.09712410940775358,496
District of Columbia,Flu,lag_7w,0.06090120232134108,0.17612063948499393,495
District of Columbia,Influenza,lag_0w,0.004897063792833077,0.9128474855170529,502
District of Columbia,Influenza,lag_1w,0.018335968647229167,0.6822286918979764,501
District of Columbia,Influenza,lag_2w,0.028658666767885435,0.5225922191417838,500
District of Columbia,Influenza,lag_3w,0.045714951327133484,0.3081239304911416,499
District of Columbia,Influenza,lag_4w,0.06060144620656476,0.17694561325885055,498
District of Columbia,Influenza,lag_5w,0.059601530555074014,0.18465417239316878,497
District of Columbia,Influenza,lag_6w,0.05883274708087977,0.1908411469525537,496
District of Columbia,Influenza,lag_7w,0.047555240949976534,0.29098653323073215,495
District of Columbia,Type A influenza,lag_0w,-0.061558459334775856,0.16847910545324035,502
District of Columbia,Type A influenza,lag_1w,-0.07044376436511086,0.11531113546073248,501
District of Columbia,Type A influenza,lag_2w,-0.06835339341331347,0.12691314116821376,500
District of Columbia,Type A influenza,lag_3w,-0.06744345033066232,0.1324507068380255,499
District of Columbia,Type A influenza,lag_4w,-0.06235292669137349,0.16473607365838108,498
District of Columbia,Type A influenza,lag_5w,-0.07283686694516701,0.10483450122691515,497
District of Columbia,Type A influenza,lag_6w,-0.07964177368454232,0.0763867673794054,496
District of Columbia,Type A influenza,lag_7w,-0.0813202389527939,0.07065604308231241,495
Florida,Influenza A virus,lag_0w,0.6159141204505927,9.396538771219841e-54,502
Florida,Influenza A virus,lag_1w,0.6042274195358248,3.519902705912402e-51,501
Florida,Influenza A virus,lag_2w,0.5987550668742205,5.821030195425771e-50,500
Florida,Influenza A virus,lag_3w,0.5917203163153025,1.848084090237303e-48,499
Florida,Influenza A virus,lag_4w,0.5783665622189461,8.501637234470272e-46,498
Florida,Influenza A virus,lag_5w,0.5523442175542123,4.880522188996466e-41,497
Florida,Influenza A virus,lag_6w,0.5190698025991907,1.4496174480947885e-35,496
Florida,Influenza A virus,lag_7w,0.48065836797355793,5.5835434626694014e-30,495
Florida,Flu,lag_0w,-0.06489024563613623,0.14655858377789463,502
Florida,Flu,lag_1w,-0.05359639154954618,0.2311063232894396,501
Florida,Flu,lag_2w,-0.04647450001453911,0.2996608780391247,500
Florida,Flu,lag_3w,-0.035576665013060026,0.42778920488787103,499
Florida,Flu,lag_4w,-0.013781417732974907,0.759005767107934,498
Florida,Flu,lag_5w,0.03118048254384302,0.48797053700049786,497
Florida,Flu,lag_6w,0.06727134843003793,0.13462261191047753,496
Florida,Flu,lag_7w,0.09445304626705954,0.03565559506682791,495
Florida,Influenza,lag_0w,-0.008783504821486696,0.84436694960212,502
Florida,Influenza,lag_1w,0.009255194391550849,0.8362861341329118,501
Florida,Influenza,lag_2w,0.01543998144543865,0.7305418075267243,500
Florida,Influenza,lag_3w,0.02888197364632212,0.5197760364052997,499
Florida,Influenza,lag_4w,0.056405081859784975,0.20890997648493229,498
Florida,Influenza,lag_5w,0.10403501691918474,0.02035374781531961,497
Florida,Influenza,lag_6w,0.1306524252060326,0.003557681171513649,496
Florida,Influenza,lag_7w,0.1638492708712068,0.00025126181856352145,495
Florida,Type A influenza,lag_0w,-0.024040754173166437,0.5910075308269185,502
Florida,Type A influenza,lag_1w,-0.025170547308226113,0.5740650110335387,501
Florida,Type A influenza,lag_2w,-0.020760687675348853,0.6432847272806453,500
Florida,Type A influenza,lag_3w,-0.009584417347069586,0.8308842442750174,499
Florida,Type A influenza,lag_4w,-0.012730727457692971,0.776873771721332,498
Florida,Type A influenza,lag_5w,-0.0008468210735309567,0.9849758680701971,497
Florida,Type A influenza,lag_6w,-0.0038747784152004527,0.931404408310386,496
Florida,Type A influenza,lag_7w,0.008192684691513269,0.8557255965564073,495
Georgia,Influenza A virus,lag_0w,0.6624169399921693,1.0236635563131743e-64,502
Georgia,Influenza A virus,lag_1w,0.6573977071709911,2.5754528757323477e-63,501
Georgia,Influenza A virus,lag_2w,0.6515811548430187,9.513860665035994e-62,500
Georgia,Influenza A virus,lag_3w,0.6486725371252267,6.422202283439943e-61,499
Georgia,Influenza A virus,lag_4w,0.645227755808951,5.6835209904197e-60,498
Georgia,Influenza A virus,lag_5w,0.6110126115730918,3.411477209393018e-52,497
Georgia,Influenza A virus,lag_6w,0.5628231036940948,8.723115807446436e-43,496
Georgia,Influenza A virus,lag_7w,0.4975834323803505,2.5232256619895235e-32,495
Georgia,Flu,lag_0w,0.09241580954629494,0.038463706474046094,502
Georgia,Flu,lag_1w,0.1274168579495614,0.004283365360873001,501
Georgia,Flu,lag_2w,0.17672971205098226,7.090672193049366e-05,500
Georgia,Flu,lag_3w,0.23100631033460178,1.8077715711422974e-07,499
Georgia,Flu,lag_4w,0.2913316308296255,3.3720762616068845e-11,498
Georgia,Flu,lag_5w,0.3417844320603355,4.5908162241508305e-15,497
Georgia,Flu,lag_6w,0.382943046833122,9.031626410368432e-19,496
Georgia,Flu,lag_7w,0.38448911617001075,6.917924689828715e-19,495
Georgia,Influenza,lag_0w,0.15794776374132136,0.0003817678213444852,502
Georgia,Influenza,lag_1w,0.1990636386810412,7.138176737054851e-06,501
Georgia,Influenza,lag_2w,0.25060802781882957,1.34192521579089e-08,500
Georgia,Influenza,lag_3w,0.30279526478565694,4.8521213531667734e-12,499
Georgia,Influenza,lag_4w,0.36493451029526525,3.917276501087755e-17,498
Georgia,Influenza,lag_5w,0.42051221358132596,1.0238917781130166e-22,497
Georgia,Influenza,lag_6w,0.46340654254182756,8.980693272268659e-28,496
Georgia,Influenza,lag_7w,0.4649777331050072,6.3936617614289615e-28,495
Georgia,Type A influenza,lag_0w,0.19020036734694204,1.7858664049508656e-05,502
Georgia,Type A influenza,lag_1w,0.20236307602178374,4.982968013400632e-06,501
Georgia,Type A influenza,lag_2w,0.2335452578093385,1.2751447097333887e-07,500
Georgia,Type A influenza,lag_3w,0.2712764456732893,7.249165738162945e-10,499
Georgia,Type A influenza,lag_4w,0.2938019117795331,2.2601204412793116e-11,498
Georgia,Type A influenza,lag_5w,0.30886738547480425,1.9047451555620747e-12,497
Georgia,Type A influenza,lag_6w,0.32550196190246217,1.050478915632398e-13,496
Georgia,Type A influenza,lag_7w,0.32174140714687927,2.1981154199576046e-13,495
Hawaii,Influenza A virus,lag_0w,0.5123848613162305,5.95826656089811e-35,502
Hawaii,Influenza A virus,lag_1w,0.51668970456511,1.5318941787553848e-35,501
Hawaii,Influenza A virus,lag_2w,0.5064219795476985,6.315727456814618e-34,500
Hawaii,Influenza A virus,lag_3w,0.48017915837561764,3.819652539854883e-30,499
Hawaii,Influenza A virus,lag_4w,0.44256078145961286,2.6714347127453205e-25,498
Hawaii,Influenza A virus,lag_5w,0.389635130699909,1.821210768348142e-19,497
Hawaii,Influenza A virus,lag_6w,0.3357498837381804,1.5567825268149934e-14,496
Hawaii,Influenza A virus,lag_7w,0.28538372723625927,9.909084498064114e-11,495
Hawaii,Flu,lag_0w,0.24245970552233842,3.773270089858936e-08,502
Hawaii,Flu,lag_1w,0.2559672272574336,6.168870038675792e-09,501
Hawaii,Flu,lag_2w,0.2535808505207467,8.908477803690057e-09,500
