Week,Flu,Influenza,Influenza A virus,Symptoms of influenza,Influenza symptoms,Type A influenza,Flu treatment,Influenza vaccine,Cough
2017-07-12,69.28571428571429,2422.285714285714,731.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,353.2857142857143,584.1428571428571
2017-07-19,67.0,2594.285714285714,763.0,0.0,1.8571428571428572,0.42857142857142855,0.5714285714285714,378.42857142857144,579.7142857142857
2017-07-26,59.57142857142857,2687.4285714285716,930.1428571428571,1.0,2.0,0.42857142857142855,0.0,399.14285714285717,553.5714285714286
2017-08-02,65.71428571428571,2617.8571428571427,837.2857142857143,0.42857142857142855,1.1428571428571428,0.42857142857142855,0.8571428571428571,444.0,584.5714285714286
2017-08-09,69.14285714285714,2669.1428571428573,886.1428571428571,2.2857142857142856,0.8571428571428571,0.2857142857142857,1.7142857142857142,477.42857142857144,596.2857142857143
2017-08-16,63.0,2804.285714285714,865.7142857142857,2.857142857142857,1.8571428571428572,0.14285714285714285,0.8571428571428571,532.8571428571429,575.1428571428571
2017-08-23,63.285714285714285,2678.285714285714,820.4285714285714,1.0,1.7142857142857142,0.0,0.7142857142857143,512.0,574.0
2017-08-30,62.285714285714285,2722.4285714285716,826.0,0.8571428571428571,0.5714285714285714,0.5714285714285714,1.8571428571428572,537.2857142857143,585.7142857142857
2017-09-06,66.14285714285714,3218.4285714285716,754.5714285714286,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,611.4285714285714,654.5714285714286
2017-09-13,77.0,3503.0,789.7142857142857,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.7142857142857143,781.2857142857143,679.0
2017-09-20,89.85714285714286,3463.8571428571427,819.5714285714286,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.42857142857142855,919.4285714285714,666.5714285714286
2017-09-27,80.0,3336.8571428571427,786.8571428571429,0.8571428571428571,0.8571428571428571,0.42857142857142855,1.0,1006.7142857142857,788.2857142857143
2017-10-04,91.85714285714286,3676.5714285714284,731.5714285714286,0.7142857142857143,1.1428571428571428,0.2857142857142857,0.42857142857142855,1195.5714285714287,761.0
2017-10-11,94.28571428571429,3827.4285714285716,841.2857142857143,1.0,1.4285714285714286,0.2857142857142857,0.2857142857142857,1234.4285714285713,712.7142857142857
2017-10-18,96.57142857142857,6137.714285714285,742.4285714285714,1.0,1.0,0.14285714285714285,0.7142857142857143,1117.7142857142858,738.7142857142857
2017-10-25,90.85714285714286,3595.714285714286,690.1428571428571,0.7142857142857143,1.1428571428571428,0.2857142857142857,0.7142857142857143,1215.4285714285713,771.7142857142857
2017-11-01,90.28571428571429,3610.5714285714284,763.1428571428571,0.42857142857142855,1.7142857142857142,0.14285714285714285,0.2857142857142857,1297.142857142857,793.2857142857143
2017-11-08,91.42857142857143,3797.4285714285716,822.4285714285714,1.4285714285714286,1.8571428571428572,0.2857142857142857,1.0,1182.857142857143,820.0
2017-11-15,128.14285714285714,3906.5714285714284,909.1428571428571,0.8571428571428571,2.0,0.5714285714285714,1.1428571428571428,1036.4285714285713,896.4285714285714
2017-11-22,97.57142857142857,3697.8571428571427,889.1428571428571,1.4285714285714286,1.5714285714285714,0.2857142857142857,1.7142857142857142,866.2857142857143,820.8571428571429
2017-11-29,105.71428571428571,3962.1428571428573,994.5714285714286,1.0,4.0,0.0,1.0,996.1428571428571,808.7142857142857
2017-12-06,119.85714285714286,4373.142857142857,1273.7142857142858,0.7142857142857143,4.142857142857143,0.7142857142857143,1.4285714285714286,974.4285714285714,785.1428571428571
2017-12-13,124.42857142857143,4673.571428571428,1879.142857142857,1.1428571428571428,3.4285714285714284,0.5714285714285714,0.2857142857142857,770.2857142857143,817.8571428571429
2017-12-20,125.71428571428571,4611.571428571428,2470.4285714285716,0.7142857142857143,2.857142857142857,0.5714285714285714,1.4285714285714286,655.4285714285714,802.5714285714286
2017-12-27,148.85714285714286,6386.142857142857,3029.8571428571427,1.7142857142857142,4.428571428571429,0.5714285714285714,2.5714285714285716,744.4285714285714,868.5714285714286
2018-01-03,217.42857142857142,8569.142857142857,4021.4285714285716,2.0,6.714285714285714,0.7142857142857143,2.2857142857142856,1096.0,1002.0
2018-01-10,247.0,9424.714285714286,5213.0,2.142857142857143,8.428571428571429,1.4285714285714286,2.7142857142857144,1521.7142857142858,1040.142857142857
2018-01-17,258.14285714285717,9315.285714285714,5201.285714285715,4.0,10.0,1.1428571428571428,5.714285714285714,1716.2857142857142,987.2857142857143
2018-01-24,259.2857142857143,9490.714285714286,5232.428571428572,2.857142857142857,11.714285714285714,1.0,4.857142857142857,1998.857142857143,967.1428571428571
2018-01-31,233.57142857142858,8636.714285714286,4813.0,1.7142857142857142,10.571428571428571,0.7142857142857143,2.857142857142857,1612.857142857143,932.7142857142857
2018-02-07,229.71428571428572,8117.714285714285,3939.285714285714,2.7142857142857144,7.142857142857143,0.7142857142857143,1.0,1490.142857142857,961.5714285714286
2018-02-14,190.57142857142858,6678.428571428572,3424.8571428571427,2.0,3.857142857142857,0.5714285714285714,1.1428571428571428,1085.7142857142858,881.7142857142857
2018-02-21,142.57142857142858,5604.0,2372.1428571428573,1.5714285714285714,3.4285714285714284,0.2857142857142857,0.7142857142857143,796.2857142857143,875.8571428571429
2018-02-28,127.28571428571429,5026.285714285715,1577.5714285714287,1.4285714285714286,3.857142857142857,0.8571428571428571,1.5714285714285714,675.8571428571429,855.8571428571429
2018-03-07,104.0,4645.428571428572,1364.4285714285713,1.5714285714285714,3.7142857142857144,0.8571428571428571,0.5714285714285714,614.4285714285714,830.5714285714286
2018-03-14,95.42857142857143,4027.285714285714,1215.857142857143,1.1428571428571428,3.857142857142857,0.42857142857142855,0.8571428571428571,546.2857142857143,757.7142857142857
2018-03-21,97.0,3791.8571428571427,992.8571428571429,0.7142857142857143,2.5714285714285716,0.7142857142857143,1.1428571428571428,591.1428571428571,739.7142857142857
2018-03-28,92.57142857142857,3425.5714285714284,930.8571428571429,0.8571428571428571,3.2857142857142856,0.14285714285714285,0.5714285714285714,478.42857142857144,670.1428571428571
2018-04-04,81.14285714285714,3232.0,852.1428571428571,0.5714285714285714,2.7142857142857144,0.2857142857142857,0.42857142857142855,544.7142857142857,689.4285714285714
2018-04-11,74.0,3206.714285714286,759.7142857142857,1.5714285714285714,2.4285714285714284,0.42857142857142855,0.0,541.4285714285714,661.1428571428571
2018-04-18,69.28571428571429,3102.0,720.2857142857143,3.2857142857142856,1.8571428571428572,0.14285714285714285,1.1428571428571428,584.4285714285714,647.4285714285714
2018-04-25,72.28571428571429,2860.285714285714,642.2857142857143,0.8571428571428571,1.8571428571428572,0.42857142857142855,0.42857142857142855,576.7142857142857,585.1428571428571
2018-05-02,67.42857142857143,2721.285714285714,565.0,0.5714285714285714,1.7142857142857142,0.14285714285714285,1.0,552.1428571428571,561.4285714285714
2018-05-09,63.0,2595.285714285714,524.7142857142857,1.7142857142857142,2.0,0.14285714285714285,0.42857142857142855,509.2857142857143,541.5714285714286
2018-05-16,64.85714285714286,2630.4285714285716,571.1428571428571,1.2857142857142858,2.142857142857143,0.42857142857142855,0.7142857142857143,538.4285714285714,555.0
2018-05-23,62.142857142857146,2552.0,542.0,0.5714285714285714,2.2857142857142856,0.5714285714285714,0.42857142857142855,572.2857142857143,533.2857142857143
2018-05-30,66.14285714285714,2507.5714285714284,529.4285714285714,1.7142857142857142,2.142857142857143,0.14285714285714285,0.42857142857142855,523.2857142857143,541.5714285714286
2018-06-06,62.857142857142854,2423.285714285714,497.14285714285717,3.142857142857143,1.5714285714285714,0.2857142857142857,0.42857142857142855,443.42857142857144,540.5714285714286
2018-06-13,58.714285714285715,2300.1428571428573,458.85714285714283,1.5714285714285714,2.7142857142857144,0.42857142857142855,0.42857142857142855,428.0,521.8571428571429
2018-06-20,54.142857142857146,2218.5714285714284,393.0,0.42857142857142855,1.7142857142857142,0.5714285714285714,0.42857142857142855,533.1428571428571,532.1428571428571
2018-06-27,58.285714285714285,2135.8571428571427,384.0,0.2857142857142857,1.8571428571428572,0.42857142857142855,0.14285714285714285,378.85714285714283,543.5714285714286
2018-07-04,58.857142857142854,2056.4285714285716,411.2857142857143,0.7142857142857143,3.5714285714285716,0.2857142857142857,0.5714285714285714,347.85714285714283,590.5714285714286
2018-07-11,52.57142857142857,2096.0,427.7142857142857,1.1428571428571428,5.428571428571429,0.7142857142857143,17.285714285714285,389.7142857142857,538.4285714285714
2018-07-18,65.42857142857143,2201.714285714286,494.7142857142857,1.2857142857142858,4.285714285714286,2.142857142857143,0.42857142857142855,411.14285714285717,538.1428571428571
2018-07-25,62.57142857142857,2100.8571428571427,421.57142857142856,0.7142857142857143,5.0,1.4285714285714286,0.7142857142857143,347.0,494.42857142857144
2018-08-01,64.71428571428571,2020.0,402.42857142857144,1.1428571428571428,3.0,0.7142857142857143,1.7142857142857142,391.57142857142856,506.14285714285717
2018-08-08,56.714285714285715,1889.4285714285713,389.2857142857143,1.1428571428571428,2.5714285714285716,1.0,2.4285714285714284,389.2857142857143,461.57142857142856
2018-08-15,54.142857142857146,1933.4285714285713,383.57142857142856,1.7142857142857142,1.1428571428571428,0.5714285714285714,0.2857142857142857,364.7142857142857,461.85714285714283
2018-08-22,58.142857142857146,1976.7142857142858,405.42857142857144,1.0,4.0,1.0,0.42857142857142855,455.2857142857143,476.57142857142856
2018-08-29,63.0,2097.1428571428573,410.7142857142857,0.5714285714285714,3.0,0.8571428571428571,0.7142857142857143,462.0,475.2857142857143
2018-09-05,72.85714285714286,2569.8571428571427,1228.5714285714287,0.14285714285714285,3.7142857142857144,0.42857142857142855,0.42857142857142855,675.2857142857143,500.57142857142856
2018-09-12,73.42857142857143,2579.5714285714284,522.0,0.42857142857142855,4.142857142857143,0.2857142857142857,0.42857142857142855,805.7142857142857,520.0
2018-09-19,91.57142857142857,2778.1428571428573,596.2857142857143,1.2857142857142858,2.142857142857143,3.5714285714285716,0.7142857142857143,988.8571428571429,541.1428571428571
2018-09-26,96.28571428571429,2939.4285714285716,566.0,1.7142857142857142,2.5714285714285716,5.285714285714286,1.0,1243.7142857142858,601.1428571428571
2018-10-03,96.42857142857143,3044.5714285714284,590.1428571428571,1.8571428571428572,1.5714285714285714,4.428571428571429,0.2857142857142857,1480.2857142857142,579.1428571428571
2018-10-10,87.14285714285714,3138.5714285714284,631.1428571428571,1.5714285714285714,2.2857142857142856,2.5714285714285716,0.5714285714285714,1720.2857142857142,603.1428571428571
2018-10-17,93.42857142857143,3280.714285714286,661.4285714285714,1.4285714285714286,2.4285714285714284,1.0,0.14285714285714285,1939.7142857142858,616.8571428571429
2018-10-24,88.42857142857143,3259.4285714285716,693.0,1.1428571428571428,2.2857142857142856,2.0,0.5714285714285714,1725.5714285714287,667.1428571428571
2018-10-31,90.42857142857143,3165.4285714285716,716.7142857142857,0.5714285714285714,2.7142857142857144,0.8571428571428571,0.14285714285714285,1498.4285714285713,578.4285714285714
2018-11-07,81.14285714285714,3252.4285714285716,783.0,1.5714285714285714,1.8571428571428572,1.0,0.7142857142857143,1148.7142857142858,606.0
2018-11-14,79.57142857142857,3438.1428571428573,863.2857142857143,2.4285714285714284,2.142857142857143,1.1428571428571428,0.5714285714285714,1189.4285714285713,640.8571428571429
